F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,Label
-0.271434,-0.997452,0.031480,0.110472,1.134754,0.110472,0.807841,-2.758970,-1.000899,1.430411,1.162787,-0.860411,-2.302297,-0.182584,-1.338714,1.635715,-1.366463,-2.858157,-0.068790,-1.935899,-2.155976,0.149372,0.133700,0.000000
0.037368,0.631019,-0.389962,-1.574948,1.502953,-1.574948,-1.480503,2.188348,-0.111972,-2.481002,-1.682033,-0.301443,-1.351504,1.431870,0.643156,-3.106394,0.621317,1.622686,3.157683,0.810534,-1.286829,-0.808965,-0.066958,3.000000
1.236786,0.516720,-0.771022,-0.952726,2.865192,-0.952726,0.010822,-9.516758,-0.916159,-1.246890,-0.173410,nan,5.436184,0.352447,0.806328,0.216444,5.597474,-2.248689,3.203499,1.401876,-1.375180,5.921252,0.407520,1.000000
-0.565308,-0.801341,0.081056,1.760887,1.207643,1.760887,-0.019152,-0.497132,1.581363,nan,1.210805,-0.093786,-4.972754,-0.042974,-0.864469,-2.329454,-4.745050,-2.778819,0.249395,0.734205,-2.234660,-0.020513,-1.684913,0.000000
-0.143533,1.004707,-0.409498,0.800437,2.006223,0.800437,4.010820,1.504615,0.446786,nan,-0.103793,3.076996,-4.993807,3.814439,0.503576,-5.374801,-1.147596,-0.735354,-5.873114,nan,0.975682,-0.834582,1.570399,0.000000
-1.138359,1.404950,-0.468339,1.882382,0.641643,1.882382,-0.988277,-2.309852,1.049796,1.443277,-0.628553,4.120496,-5.428601,3.335128,0.995370,-8.534909,-0.659461,0.362460,1.606141,-0.725434,-2.778517,0.998912,-1.245656,2.000000
-0.252878,-0.711527,1.495359,-0.321493,-0.162307,-0.321493,3.188968,-1.000834,-1.881944,-0.292860,0.003177,-1.637864,0.351039,0.151852,1.475609,-1.972048,0.208775,-0.366144,-2.289926,-0.213721,0.006657,2.807528,0.178753,1.000000
-0.124116,nan,-0.469770,-0.371120,-0.888372,-0.371120,0.854637,7.162778,-0.108718,-2.021175,1.286249,0.383592,nan,1.979699,-1.009861,nan,-3.291852,1.690683,-1.151479,-2.005370,-0.104253,-1.957781,0.584258,0.000000
2.091171,1.571858,-0.162741,3.681710,1.992068,3.681710,3.055796,1.128110,-0.262820,0.832608,0.151172,-0.414147,0.935412,1.075597,-1.031833,-0.848444,1.289408,0.068097,-0.765600,0.024404,-0.344385,0.398619,0.805022,0.000000
1.347873,-0.035427,-0.201883,-0.253975,-1.323742,-0.253975,nan,5.290334,-0.921148,-3.357971,-0.358605,1.095222,-5.802090,5.228572,-1.654713,-5.128547,-0.582455,4.827437,7.399777,-3.091628,-0.770976,-0.659093,-0.461353,1.000000
-0.548225,-0.911105,-0.890838,-2.814180,0.902596,-2.814180,-0.267262,1.850542,1.073314,-2.309598,-0.372964,0.802899,-0.965793,1.261023,-0.708573,-6.654764,2.115227,3.651360,4.576870,-0.472529,-2.964001,-0.371438,-0.816074,3.000000
-1.301679,2.313224,0.799169,0.505702,-0.225184,0.505702,-0.944926,-1.146376,0.110341,-1.385964,-1.537263,-0.087881,1.268884,nan,-0.812220,1.780757,1.337043,0.971457,-0.837578,-2.242710,1.592065,2.453524,0.475929,1.000000
2.585060,0.328216,-0.592990,1.349123,-0.984251,1.349123,-0.797942,-0.328741,0.695176,-1.128764,-4.078047,-1.897828,2.418329,-1.845113,-0.277149,-0.387114,0.657908,0.428073,3.992915,1.553536,-2.256777,1.064880,-1.501940,1.000000
1.282353,-0.587743,0.269099,-1.654623,-1.611810,-1.654623,-1.077088,0.392435,-0.850775,-0.589000,nan,nan,-1.828871,1.195612,0.565394,nan,-0.533703,-0.879379,2.784801,2.063770,-1.216286,-1.143440,-1.809916,2.000000
0.108196,0.272027,-0.310538,-0.854663,-0.829038,-0.854663,-2.280166,-0.306051,-0.130225,-1.136528,-0.008649,-1.859478,-0.576619,0.162401,0.463839,8.173313,-1.616271,-1.627292,-2.636150,-3.194408,3.390102,0.722637,0.787299,0.000000
-0.558094,-0.928993,-0.337568,-5.741674,-0.992754,nan,-1.747923,-9.062244,0.298110,2.357621,-0.535300,-1.948077,-1.788654,1.432992,0.121004,-2.528425,-0.333728,-2.670429,0.759579,-0.282855,0.814209,4.214859,-0.080195,1.000000
0.965067,-1.001561,-0.542588,1.190685,-1.728613,1.190685,-3.806668,-5.008126,-1.442783,1.311337,-0.063674,3.036797,-0.090280,1.493205,0.365359,-3.974834,2.523079,0.963265,5.071562,-0.281975,-2.040242,1.017598,0.942191,2.000000
1.849167,-0.218030,-0.036377,-0.088400,-1.590943,-0.088400,1.360282,3.518094,2.211868,-1.008659,0.719492,-1.506236,1.587124,1.874902,-0.973548,3.240335,2.847890,1.978959,0.762898,-2.745298,1.297323,-1.548131,0.227069,3.000000
2.170698,-0.474878,-0.932840,-1.170856,0.731284,-1.170856,-3.566186,-1.596132,-0.604120,-1.660569,0.857360,-3.318302,4.775150,-0.978128,0.274357,4.851177,3.658612,0.756754,6.841593,0.096774,-0.751503,-0.346173,1.271350,0.000000
-0.615161,-1.941871,0.552439,-0.444385,0.926266,-0.444385,-0.593481,-0.049812,-0.121781,-1.552042,0.267911,-1.191691,-0.560311,4.014520,1.472841,-2.142933,nan,0.150313,1.775128,1.282754,0.487735,0.018448,nan,3.000000
-1.196187,-0.695085,-0.588520,-2.114188,0.189985,nan,4.276113,5.877607,-0.627167,-2.310321,-0.346809,-0.222790,1.972204,1.368873,-0.362896,-1.128829,2.496822,3.070150,-4.176675,0.366893,2.917817,-1.326528,-1.820355,0.000000
1.402449,-0.409532,0.035255,1.983394,2.568490,1.983394,4.215668,4.613991,-0.322791,0.251177,0.030820,0.569747,nan,-0.555181,-0.726422,nan,-1.973453,2.614294,-2.333085,2.000642,0.077860,1.620896,2.266172,3.000000
-0.162693,-0.557257,nan,2.811753,0.071050,2.811753,-2.760637,0.339913,0.982699,-1.701631,-0.258466,4.056089,-6.254574,4.398524,0.999221,0.699668,-1.161092,-1.126188,-3.005446,-3.404983,0.528407,-0.673999,-0.579751,2.000000
0.177459,0.894066,-1.224222,0.653959,0.132229,0.653959,1.180079,-2.352706,nan,0.891449,1.790020,-1.938208,1.120523,-2.063077,-1.212235,5.040138,0.082495,-2.657066,0.504088,-1.649732,-2.192385,-0.398990,0.380874,0.000000
-0.009212,0.750108,-0.926523,1.936236,-0.618896,1.936236,-1.264703,8.881174,-0.113952,-6.364287,-0.385153,1.860864,-4.302418,0.728108,1.531139,6.834052,-2.971954,-0.825453,nan,-1.285246,1.045511,-4.736851,0.018197,2.000000
0.170386,0.641433,0.505676,0.784629,-0.772132,0.784629,2.826348,-2.079490,-0.448009,-1.589537,-1.972443,-2.491334,2.196579,-1.853156,0.481929,3.731630,0.377709,-2.929343,-3.921320,0.554253,-0.325465,2.051538,0.541436,2.000000
-1.885364,-1.443658,1.187528,-0.283497,0.361880,-0.283497,0.641526,5.855606,1.223718,-0.922298,1.129074,-1.022109,0.839655,-0.172686,0.292372,-1.486751,0.138474,4.533873,3.264575,-1.941859,0.040017,-0.580008,-0.439143,2.000000
0.673690,1.825512,-0.312547,-2.290953,1.129269,-2.290953,2.408965,-2.030480,-1.852568,-1.466610,0.520785,-2.588058,0.451639,2.970832,-1.910607,-2.063948,3.309297,-2.043284,-0.801314,2.924396,-0.194175,0.278201,0.088017,2.000000
1.573702,0.216421,0.339326,-0.562319,-1.349596,-0.562319,-3.163512,nan,0.457876,0.331269,-0.087780,-1.648269,2.952356,-2.909770,0.048827,13.609840,nan,-4.047159,-1.998490,-1.936051,2.383993,-1.280037,-0.477755,0.000000
-0.343086,0.524001,-0.564574,2.824785,0.862493,2.824785,0.249328,-1.047999,0.139530,1.718407,0.277867,-3.999591,-0.077637,-0.624455,-0.220166,4.843655,0.005392,-1.580224,6.356274,-4.119513,-4.199415,-0.302897,0.308839,0.000000
0.686429,-1.361698,0.130737,0.429124,-0.871542,0.429124,-1.137368,4.539864,-0.604976,-1.137354,0.134005,-1.558089,-1.104025,-0.014775,0.903823,-5.034133,-2.179590,2.225747,4.218277,3.083129,-0.919074,-0.068936,0.987914,2.000000
-0.595150,nan,2.240662,-0.303537,nan,-0.303537,-0.230425,7.827400,-0.040698,-3.678492,-0.465898,-2.002722,-1.110063,-0.037918,-0.792224,1.032915,-2.657960,nan,-1.546087,5.258499,1.493649,-3.607114,-1.026446,3.000000
0.259348,0.784159,-1.999069,-0.680352,-0.435462,-0.680352,-1.576105,-1.501398,-0.158026,-1.328931,0.435084,-0.889859,nan,1.524573,0.116005,-1.721003,0.760133,1.147647,1.849887,-1.441892,0.235199,2.856765,2.026227,1.000000
0.381631,-0.685916,-1.487840,1.228629,-0.655726,1.228629,3.169593,3.350147,-0.646236,0.918094,0.820802,-2.629104,0.000244,0.452664,1.015653,-2.686357,-0.900776,0.811370,0.865072,1.136088,-0.197433,0.360479,1.746981,3.000000
-1.914715,0.452814,0.031321,-0.215941,-0.132575,-0.215941,1.315796,-3.096677,-0.918679,-0.723864,-0.482907,-3.670424,2.636020,0.476643,-0.763078,-0.275217,2.493932,-1.025937,1.597763,1.123119,-0.646049,2.835865,-2.099420,0.000000
0.824596,-1.631591,0.424076,0.332506,0.101880,0.332506,-3.617707,4.399836,2.154324,-0.278958,0.234473,-1.583050,2.741238,-3.001703,0.564018,11.207963,-1.894233,0.581246,0.831546,-1.632260,3.389499,-3.256888,2.082308,0.000000
0.580353,0.589770,0.596014,2.372642,-2.579019,nan,-4.374767,-7.904018,nan,0.850172,-0.145737,-3.095417,6.245102,nan,-0.276320,8.677057,4.962103,-4.082416,2.925675,2.924713,2.376629,0.993161,1.608922,3.000000
0.893299,-0.540090,0.075644,2.571941,0.005205,2.571941,-0.352544,-1.511736,1.496098,nan,0.181320,-3.439917,0.064853,nan,-1.711025,-2.271268,0.097929,-1.889143,4.701050,3.128227,-3.362685,1.530575,-1.499707,3.000000
-0.563383,0.447205,1.241760,1.156263,-1.822383,1.156263,0.055848,-2.700912,-1.547416,-0.403323,-0.671840,1.381699,nan,nan,0.092564,7.455374,4.739799,0.483415,nan,-4.170303,2.093667,0.379053,-0.585818,1.000000
-0.708363,-0.178876,-0.175936,4.077136,-0.068184,4.077136,0.573912,0.885394,-0.497662,1.059899,-3.258448,-1.533624,0.011440,0.191655,0.234904,-0.882378,-0.717770,-0.888205,2.473959,1.791947,nan,0.053134,-0.452636,0.000000
-1.361813,-1.350506,0.396910,1.140970,nan,1.140970,3.222563,1.252966,-0.514434,-0.500038,-0.544970,-1.148259,1.281775,0.497990,0.997946,-1.595423,1.004145,-0.073743,-2.052937,1.725464,0.366578,0.733707,0.654224,0.000000
nan,-2.541252,-0.522188,2.760126,-0.276726,2.760126,1.965159,1.352863,0.426230,-0.721137,-1.671643,-3.190457,-0.422981,5.531514,-0.674070,-3.388283,4.661754,1.241351,6.137934,-1.283610,-2.639338,0.176790,-0.195512,3.000000
-0.077960,-0.172608,-0.400665,3.343769,0.172664,3.343769,1.044401,3.288056,0.610379,nan,-1.869840,-1.425831,-2.628641,0.644874,-1.331767,-0.740426,-2.428977,-0.516263,2.734745,-0.239973,-2.099531,-1.499543,1.716995,0.000000
0.717603,-1.147599,0.477252,nan,-0.435528,2.005527,-1.560262,4.315517,0.647736,-5.815018,-0.628352,0.193132,0.952134,0.145656,1.469446,7.065879,1.127470,-0.110698,-2.933420,-0.751993,1.197696,-1.851683,1.543812,2.000000
-0.067697,2.109791,-0.503888,0.835641,-1.363730,0.835641,-0.795384,7.052657,0.158331,-0.487186,nan,-0.592138,-3.061419,1.360850,0.148818,-4.345462,-2.984075,2.627645,3.144715,1.668601,0.016794,-1.856063,0.572008,2.000000
-0.414800,-0.211697,nan,-1.720567,-0.471717,-1.720567,1.511286,0.839984,-1.522056,-0.012294,0.502392,-1.337805,0.783819,-1.150595,-1.793424,-5.347607,-0.401521,0.526905,1.670171,4.243784,-1.415035,0.124554,1.562850,2.000000
-0.137179,-1.078299,0.057961,3.802064,1.952117,3.802064,-0.743658,3.759589,-1.479348,0.461437,-1.264533,-0.096940,1.189110,nan,0.806852,10.228652,-1.512506,-0.919759,-2.695077,-2.468429,2.801719,-2.763193,-1.294349,0.000000
0.777183,-0.237290,nan,-0.474262,1.952861,-0.474262,-0.468016,-6.251352,0.934403,0.815753,0.460641,-3.530067,0.816771,0.488571,-0.671381,nan,1.157600,-1.857822,3.325267,-0.854429,-1.531227,4.201852,2.616266,0.000000
0.188633,0.037303,0.405868,0.155936,0.286303,0.155936,1.026990,0.036739,0.716027,-0.915701,nan,-1.863417,2.301670,nan,-1.580502,-0.782681,3.349228,1.067089,1.594381,0.431629,0.480580,0.898169,0.135682,0.000000
-0.172028,-0.195114,-0.149480,0.584065,-0.181716,0.584065,3.154018,0.418718,0.059717,-1.530226,1.869577,-1.702271,0.279018,6.601459,-0.035173,nan,6.672330,3.305595,5.423205,0.982316,-2.377793,1.937588,0.875576,3.000000
0.155655,2.902364,1.297306,0.314336,-0.922101,0.314336,-0.766443,-0.943090,0.426058,-0.169376,-0.812651,1.009955,-1.027411,1.459120,-0.776613,-7.593855,0.881437,1.978215,3.734801,1.240471,-2.081211,1.765368,1.085394,2.000000
1.299039,0.674555,1.384900,-4.117630,-0.619209,-4.117630,1.158372,2.755662,0.562394,0.821990,-1.078787,0.405909,0.082111,-3.121083,0.571329,-6.570238,-2.088152,3.103006,2.333239,2.079916,-1.654262,-0.711206,0.466451,0.000000
-0.008275,-1.576366,-2.432743,2.972923,-1.224245,2.972923,-3.645811,2.366017,0.764494,0.026405,0.646914,-0.924120,-0.591321,-1.345898,0.425073,14.800229,-3.305681,-2.788417,-2.518896,-4.224437,3.367123,-2.859996,-0.203235,0.000000
-0.060242,0.943097,0.130468,-2.647360,2.179168,nan,0.887269,2.945485,-0.134247,-0.344649,-0.105823,-3.079443,-3.718534,4.148996,-1.890981,-5.329227,-0.124579,-0.223912,3.694464,2.733567,-1.110212,-2.031142,0.038809,2.000000
-2.719961,-0.681608,-0.792412,2.365953,nan,nan,-1.847827,2.535156,-0.392984,-0.664287,nan,0.128796,-0.408347,0.956886,0.910925,2.771385,-0.302081,-0.213000,0.772706,0.559280,0.814362,-2.006761,nan,2.000000
1.002287,-0.058187,0.092088,-1.558921,-0.027439,-1.558921,0.074063,-2.149029,-1.709407,-1.363805,-0.002894,-0.286127,-0.988486,-1.046350,1.262682,-2.990802,-0.851559,-1.198612,-0.097962,1.707178,-2.141935,1.461910,-1.569588,2.000000
0.342171,-1.650454,-0.732235,3.743280,1.615187,3.743280,-2.379948,-2.475761,nan,3.121485,-1.234341,-1.185857,-0.143009,2.319315,-0.259794,2.153190,2.280393,0.211972,8.380653,-4.137410,-2.693022,-0.454412,-1.490748,0.000000
-0.012791,1.650263,0.383244,-0.309643,-0.288820,-0.309643,-2.328580,-2.854776,0.752813,-1.564331,1.623007,3.968133,5.604171,-2.179556,-0.410834,7.741105,2.914407,-0.265034,-7.293292,0.498166,5.485355,nan,0.495787,3.000000
-1.615789,-1.158257,2.324923,nan,0.891984,1.952724,0.947615,3.004214,0.243277,-2.575628,-0.271556,nan,-0.012582,1.410841,1.639167,6.598179,0.518971,nan,-3.905678,0.692328,1.662735,-2.479896,-0.326100,3.000000
-1.405786,0.106181,0.077485,-0.484302,-0.288665,-0.484302,0.287749,1.348356,-0.260124,-0.193085,0.404447,0.142285,-0.892664,3.592797,1.272609,-0.858448,2.846284,0.171351,1.645428,0.465680,-0.177681,-2.914577,-0.441873,2.000000
0.063812,0.224515,1.034411,3.297131,-0.390782,3.297131,0.350082,-0.384008,0.361994,1.796339,-0.145842,-0.731981,3.242805,-0.692604,nan,12.703099,1.134309,-3.420815,-4.124192,-1.610767,3.407150,-2.909040,-0.845946,0.000000
-0.412778,0.398880,1.476224,-4.097778,1.069462,-4.097778,-0.454734,-2.971239,1.808085,3.050234,1.068826,-2.953452,-0.401218,0.957712,-1.010194,8.592964,0.330445,-3.370907,-0.003584,-3.121724,2.000955,-2.607907,1.081791,0.000000
0.716929,0.678875,1.449009,2.734586,0.019411,2.734586,-0.540184,-5.271639,0.450414,1.970701,-0.590263,-0.680261,nan,2.378248,-0.865365,-2.038144,2.630918,-1.087947,3.322308,-0.108626,-1.243198,2.571072,0.535508,2.000000
-0.311104,0.064505,-1.437520,0.246761,-2.295144,0.246761,0.043105,2.156854,0.475977,-1.148978,1.440131,1.893392,-1.349128,0.331916,-0.992936,-3.296639,0.128319,1.195173,nan,0.749512,-1.831410,-1.537052,-0.413051,2.000000
0.036957,0.233149,0.103034,0.885897,nan,0.885897,nan,3.704534,1.294407,-1.378377,0.651103,-1.948338,1.655172,2.240461,nan,nan,3.300920,4.406500,4.941676,-1.460361,-1.050102,0.957732,-1.045093,3.000000
1.547827,-0.595236,-1.432480,-2.656807,0.092566,-2.656807,1.358814,1.478193,0.278015,-1.804299,-0.997336,-3.625352,0.705889,0.617689,2.051587,-2.580928,1.640718,-0.143056,3.709582,3.209099,-2.272666,-1.255905,0.772957,1.000000
0.256122,1.712597,0.391739,0.974538,1.158943,0.974538,-2.046764,6.058267,nan,-3.789113,1.847661,-1.484421,0.586542,1.048058,0.998188,5.977726,-0.034058,0.582280,-0.790434,0.649974,2.883817,-2.682733,-0.343853,2.000000
0.814022,-0.798321,-0.836436,-0.026200,-1.308768,-0.026200,3.431687,-0.217882,-0.222688,-1.518402,-0.253423,-3.587077,1.002372,3.805646,0.756099,-6.766890,3.532885,0.224249,1.499677,3.739017,-0.614516,2.445949,-1.031015,1.000000
nan,-0.580578,-0.054967,-1.609067,-1.040143,-1.609067,-0.728037,nan,-0.177410,-0.936123,0.576372,-1.547112,-2.053820,0.431780,0.273576,1.792796,-2.512659,1.214540,0.030970,-1.898645,1.670966,-0.689135,0.832634,0.000000
-0.034952,-0.786942,0.514415,-0.755086,-0.415721,-0.755086,0.109983,2.287247,1.003097,-1.889407,1.145721,-1.730437,nan,0.800118,0.777675,-2.420720,0.015378,0.669825,2.097661,1.621858,-1.043285,-0.247282,0.835796,1.000000
-1.027800,nan,2.059552,-0.083038,1.778687,nan,-0.062145,5.584219,-0.290960,-1.924476,-0.127216,-0.375880,0.224573,-0.928101,0.702413,0.788797,-0.844946,1.268129,0.666705,nan,-0.121073,-3.024998,-0.131801,2.000000
-0.807599,0.061860,1.809909,-2.053213,nan,nan,2.681832,1.637778,2.374316,-1.999502,1.035385,-0.569973,0.176160,-2.020234,-0.164407,-3.322403,-1.137765,1.533531,-2.095339,nan,-0.841323,2.117020,nan,2.000000
0.096291,-0.447957,0.753183,1.890827,-0.229799,1.890827,-2.998386,1.752439,0.868022,-4.508471,1.141006,-0.963661,1.173092,0.022996,-0.503824,3.995652,0.255867,-0.312497,-0.483235,1.325828,1.253691,0.486619,0.957972,3.000000
0.958037,1.069120,0.274021,0.277073,0.418138,0.277073,-0.106970,-3.622824,-0.422788,0.959011,0.309446,-0.101630,0.564590,0.077509,-1.212673,0.995750,1.510412,-1.220586,1.282965,-1.204389,-1.472409,nan,nan,1.000000
-1.023883,-1.040512,0.029480,-2.002107,-2.329964,-2.002107,-0.497412,4.952293,1.045594,-0.947368,0.053344,0.320899,-1.808594,nan,0.443118,-5.308442,-3.994858,2.516154,3.021550,2.221792,-2.645800,-1.413911,-2.074339,0.000000
-1.581977,2.418606,0.461354,-3.361117,-1.313059,-3.361117,-1.963789,0.073712,-1.064135,-2.690040,0.114943,-2.418210,-3.380267,3.301684,-0.080415,-1.015112,1.015882,-0.006315,4.596416,-1.879566,-2.121104,-0.473799,-1.269095,3.000000
-0.400793,-1.559032,-0.394231,1.414339,-1.522966,1.414339,-0.484929,4.934400,-0.534851,-1.089880,-1.345215,0.116661,-3.649264,2.088365,0.830869,-8.757145,-2.105149,3.006587,4.017039,1.865592,-1.782764,0.369268,1.204883,2.000000
0.331503,-0.606226,0.938730,0.249590,1.293184,0.249590,2.021743,4.580110,0.757099,1.225366,1.348198,-3.315888,2.536199,0.741966,0.604314,-2.569113,1.932148,3.790410,6.154196,0.021801,-0.591672,-0.886833,-0.930508,3.000000
-1.516346,-1.047299,-0.411056,-1.091631,-0.278707,-1.091631,nan,-4.523754,-0.450956,0.077087,0.872046,nan,-0.467199,2.841129,-1.773268,-2.332155,2.843979,-2.209876,2.987909,nan,-1.395827,-0.394216,-1.467596,2.000000
0.899439,0.080642,-0.187415,3.756949,0.800169,3.756949,-2.155712,-4.226411,nan,-1.419472,-0.315166,-0.692775,3.394929,1.285237,-1.371659,6.641842,3.895264,-2.599132,-0.343197,0.105606,1.082318,nan,0.521348,3.000000
nan,1.131462,-0.505901,-1.397439,-0.704629,-1.397439,-0.197900,3.334656,0.025274,-0.038224,-2.011579,-0.511009,-5.002272,0.563760,2.464748,3.214010,-4.137754,-0.997064,-1.738373,-3.455956,0.416455,-1.942720,0.668726,0.000000
0.666853,-0.158387,-1.303845,nan,0.776054,3.358111,-5.886577,1.990562,-1.007058,-0.013931,-0.338714,-4.083965,6.868225,-2.173141,-0.281056,13.037531,1.219850,nan,5.279553,2.173312,3.739126,-2.832724,-0.200871,2.000000
1.366742,0.870733,0.535620,4.643328,-0.883404,4.643328,-3.788208,-0.916572,nan,-1.994848,-0.699524,-2.533935,2.366073,2.486538,-0.386743,0.060996,2.567305,-0.163047,5.361660,3.466986,0.213253,1.821569,-0.223689,3.000000
1.834872,-1.019995,-0.190401,1.366635,2.141138,1.366635,1.534174,3.656957,-1.123490,1.016089,nan,nan,1.124759,1.981584,1.578977,0.659699,0.142339,-0.573525,1.434753,3.588408,2.062304,-1.491977,0.450930,3.000000
0.731522,0.759207,0.246645,3.454036,0.149080,3.454036,-1.876176,0.429362,0.152936,-2.280931,nan,-4.156782,1.101472,1.879896,-0.639220,2.711727,1.234764,-0.343249,4.133863,-0.201670,-0.220520,2.044409,-1.127641,3.000000
-0.688840,2.112260,-0.396659,0.203749,-0.713629,0.203749,1.872569,4.785936,-1.607071,0.117198,1.295775,-2.281576,1.590428,1.947483,-0.452045,0.231095,3.885311,2.846747,6.492622,-1.706409,-2.286342,-3.819336,0.359929,3.000000
-0.151374,0.497990,-0.020067,2.524237,-1.704208,2.524237,-1.897354,-9.494277,-0.589789,4.329685,0.372639,-1.827376,-2.679504,0.659509,0.164911,1.939606,-0.560983,-4.654602,5.652250,-4.021738,-4.760022,2.645808,1.961590,0.000000
-1.295907,0.020800,-0.299345,0.625249,0.137532,0.625249,-0.126025,5.972245,1.173931,-4.064450,0.639626,nan,0.039836,0.217047,0.309084,4.953756,-0.487482,-0.141322,-2.955213,0.938509,1.815859,-2.775932,-0.625288,2.000000
-0.177214,0.414247,0.672863,-0.445409,0.625499,-0.445409,-2.821830,-2.008112,1.129169,-1.852652,-0.011923,-0.732803,-2.892609,1.898288,-0.832246,nan,-1.301759,-0.579063,1.333909,0.380777,-0.236987,2.921872,1.142589,3.000000
nan,0.086585,0.559950,2.717764,1.141077,2.717764,2.344788,-5.051411,-0.675021,2.981287,0.980613,-0.481405,-1.290088,1.885516,1.130877,0.448804,1.512928,-2.360160,0.675844,-3.948985,-2.509556,1.807602,-0.225469,0.000000
-0.432578,-0.432847,-1.130859,1.303041,-1.100094,1.303041,-2.305113,4.094365,-1.412236,-1.794263,nan,0.238046,0.073089,0.248106,-1.206685,-0.220677,0.026269,1.992552,3.392209,1.072585,-0.478421,-1.991551,-0.136445,2.000000
1.688174,-1.886189,-0.117969,2.325344,2.155552,2.325344,-3.164363,0.901131,0.074365,-4.380551,-0.804537,0.234713,2.686031,-0.050334,1.499102,-1.048537,nan,2.751357,4.557018,0.631680,-1.746388,1.341430,0.618394,2.000000
2.693496,-0.690492,0.157175,0.737926,-0.306736,0.737926,-2.894463,-4.938413,-0.486577,0.988812,-0.601890,-2.823196,1.429755,-0.429679,2.339433,14.939563,-0.268182,-5.936484,-3.041874,-2.549803,3.416833,-0.614518,nan,0.000000
1.513635,-0.738450,-1.380776,1.458190,-1.351745,1.458190,-0.758731,-6.508527,-0.145279,1.034605,-1.429472,-0.503423,5.145179,-2.050666,-1.222727,-0.319055,3.378387,0.019668,3.150580,0.512083,-1.519081,nan,1.552323,1.000000
0.265003,-0.631705,0.251253,2.297188,nan,2.297188,0.992943,-5.287963,-0.746302,2.801391,0.189261,-0.556906,0.041728,2.077479,-0.390796,-0.340276,nan,-0.901943,2.061664,-3.591071,-1.396390,2.756082,-0.692197,0.000000
-0.797042,-0.523844,-1.568295,2.144011,-0.015883,2.144011,0.163672,-4.391131,0.162232,1.575684,1.044899,-3.156719,1.793268,-0.809079,0.351813,4.407872,1.746457,-2.670473,4.468694,-1.950467,-3.406497,0.610166,1.045987,0.000000
